item_id,product_id,order_id,quantity,unit_price
2270,57,1206,1,543.68
2271,90,1207,1,753.12
2272,138,1208,1,755.34
2273,64,1208,1,428.46
2274,64,1208,2,108.6
2275,96,1209,1,695.16
2276,41,1209,1,1721.86
2277,7,1210,1,5744.33
2278,18,1211,1,1549.92
2279,124,1212,1,156.36
2280,32,1212,1,2846.27
2281,53,1213,1,680.87
2282,88,1213,1,2239.35
2283,127,1213,1,957.57
2284,118,1213,1,1809.28
2285,119,1214,1,7837.1
2286,100,1215,1,1521.11
2287,126,1215,1,3893.25
2288,10,1215,1,1880.42
2289,119,1216,1,9563.34
2290,126,1217,1,13205.38
2291,93,1218,1,1082.79
2292,90,1218,1,2591.12
2293,135,1219,1,753.69
2294,5,1219,1,1120.73
2295,14,1219,1,390.36
2296,23,1220,1,428.22
2297,137,1220,1,236.9
2298,31,1220,1,267.28
2299,7,1221,1,5304.79
2300,76,1222,1,1576
2301,61,1222,1,698.89
2302,138,1222,1,769.38
2303,136,1222,1,13415.03
2304,58,1223,1,833.11
2305,15,1224,1,441.53
2306,81,1224,1,168.86
2307,31,1225,1,272.81
2308,35,1225,1,694.78
2309,32,1225,1,8736.92
2310,121,1226,1,2402.34
2311,69,1227,1,1305.92
2312,43,1228,1,967.24
2313,129,1228,1,409.88
2314,83,1229,1,4155.64
2315,3,1230,2,1976.09
2316,8,1230,2,2215.16
2317,8,1230,1,2161.11
2318,2,1230,1,1190.29
2319,101,1231,1,1583.61
2320,13,1231,1,1375.52
2321,80,1232,1,294.11
2322,80,1232,1,248.51
2323,52,1233,1,793.14
2324,107,1233,1,11713.5
2325,133,1234,1,682.02
2326,128,1234,2,2030.57
2327,20,1235,1,522.88
2328,65,1236,1,1613.22
2329,137,1236,1,240.33
2330,130,1236,1,670.53
2331,29,1237,1,265.95
2332,27,1237,2,189.58
2333,38,1237,1,7.57
2334,133,1238,1,672.98
2335,7,1238,1,6181.11
2336,57,1239,1,591.23
2337,96,1239,1,364.43
2338,95,1240,1,464.56
2339,111,1241,2,1416.12
2340,111,1241,1,883.4
2341,143,1242,1,359.05
2342,84,1242,2,334.89
2343,68,1243,2,1664.58
2344,101,1244,1,1592.34
2345,125,1244,1,565.38
2346,89,1245,1,1218.31
2347,111,1245,1,553.77
2348,7,1246,1,6866.24
2349,7,1247,1,6182.32
2350,55,1248,1,2800.64
2351,31,1249,2,272.24
2352,32,1249,1,5315.33
2353,87,1250,2,2774.75
2354,80,1251,1,302.59
2355,83,1252,1,4728.27
2356,125,1253,2,591.9
2357,83,1253,1,832.39
2358,32,1254,1,13519.58
2359,46,1255,2,652.49
2360,57,1255,1,510.02
2361,22,1256,1,345.44
2362,32,1256,1,13497.34
2363,96,1257,1,702.87
2364,96,1257,1,280.68
2365,6,1258,1,1088.54
2366,7,1258,1,5131.69
2367,29,1259,1,268.9
2368,130,1259,1,682.41
2369,136,1259,1,10682.15
2370,77,1260,1,986.21
2371,70,1260,1,622.25
2372,16,1260,1,861.46
2373,100,1261,1,1513.49
2374,23,1261,1,429.62
2375,85,1261,1,993.6
2376,7,1261,1,4656.11
2377,90,1262,1,2666.35
2378,87,1263,1,3346.06
2379,143,1264,1,358.94
2380,47,1264,2,761.31
2381,55,1264,1,2021.13
2382,136,1265,1,5058.91
2383,76,1266,1,1595.56
2384,30,1266,1,340.67
2385,32,1266,1,7373.89
2386,141,1267,1,476.31
2387,83,1267,1,18602.63
2388,96,1268,1,688.23
2389,96,1268,1,341.74
2390,39,1269,1,170.89
2391,32,1269,1,3907.03
2392,96,1270,1,651.24
2393,42,1271,1,1089.49
2394,45,1271,1,395.46
2395,143,1271,1,377.42
2396,96,1272,1,693.97
2397,89,1272,1,414.07
2398,136,1273,1,5383
2399,97,1274,1,2223.92
2400,43,1274,1,918.35
2401,65,1275,1,1601.14
2402,61,1275,1,695.71
2403,90,1276,1,2491.55
2404,96,1277,1,700.58
2405,111,1277,1,514.37
2406,76,1278,2,1628.88
2407,136,1278,1,9087.08
2408,126,1279,1,9130.06
2409,32,1280,1,2265.13
2410,32,1281,1,5513.58
2411,135,1282,1,747.42
2412,89,1282,1,1190.81
2413,89,1282,1,1183.19
2414,90,1282,1,2461.46
2415,55,1283,1,2070.91
2416,68,1284,1,1810.6
2417,92,1284,1,4001.55
2418,96,1285,1,694.89
2419,25,1285,1,289.57
2420,102,1286,1,3157.48
2421,106,1286,1,5439.45
2422,119,1287,1,8609.04
2423,136,1288,1,5090
2424,84,1289,2,1284.39
2425,45,1289,2,399.21
2426,83,1289,1,6606.16
2427,7,1290,1,5137.3
2428,143,1291,1,355.27
2429,30,1291,1,343.79
2430,126,1292,1,6558.37
2431,3,1293,1,1976.49
2432,42,1294,1,1079.36
2433,92,1294,1,3931.1
2434,1,1295,1,1776.65
2435,7,1295,1,10622.67
2436,45,1296,1,401.34
2437,32,1296,1,2919.66
2438,7,1297,1,4176.08
2439,32,1298,1,5969.83
2440,96,1299,1,705.54
2441,96,1299,1,602.89
2442,136,1300,1,2958.85
2443,111,1301,1,1399.18
2444,93,1301,1,1125.41
2445,29,1302,1,270.95
2446,90,1302,1,2754.97
2447,136,1303,1,3029.3
2448,77,1304,2,985.84
2449,80,1304,1,156.06
2450,45,1305,1,394.97
2451,60,1305,1,1892.15
2452,44,1306,1,847.57
2453,44,1306,1,889.72
2454,14,1307,1,386.68
2455,14,1307,1,261.05
2456,48,1308,1,1985.71
2457,126,1308,1,6069.86
2458,14,1309,1,202.86
2459,117,1310,2,3469.94
2460,7,1311,1,4414.65
2461,55,1312,1,2242.68
2462,83,1313,1,4051.11
2463,93,1314,1,1073.58
2464,143,1315,1,352.41
2465,47,1315,1,732.15
2466,83,1316,1,4362.52
2467,83,1317,1,6538
2468,80,1318,1,290.9
2469,136,1318,1,11349.78
2470,12,1319,1,1001.88
2471,6,1319,1,1095.94
2472,123,1319,1,3006.79
2473,7,1320,1,10616.84
2474,49,1321,2,933.12
2475,26,1322,1,430.78
2476,25,1322,1,280.53
2477,34,1322,2,165.22
2478,96,1323,1,688.91
2479,96,1323,1,629.71
2480,33,1324,1,400.06
2481,32,1324,1,6406.57
2482,19,1325,1,737.28
2483,80,1325,1,288.16
2484,136,1325,1,3889.59
2485,70,1326,1,574.49
2486,15,1327,1,440.41
2487,121,1327,1,236.59
2488,21,1328,2,982.4
2489,35,1328,1,756.8
2490,46,1329,1,644.62
2491,99,1329,1,1683.97
2492,83,1330,1,4468.11
2493,32,1331,1,1903.48
2494,127,1332,1,953.69
2495,96,1332,1,602.37
2496,59,1333,1,1302.71
2497,7,1334,1,3759.4
2498,60,1335,1,1897.76
2499,126,1335,1,8430.22
2500,145,1336,1,2078.14
2501,115,1337,1,3644.86
2502,111,1337,1,1235.84
2503,94,1338,1,1387.22
2504,95,1338,1,1386.42
2505,126,1338,1,3391.9
2506,79,1339,1,983.82
2507,69,1339,1,1395
2508,43,1340,1,984.82
2509,2,1340,1,1304.29
2510,64,1341,2,426.56
2511,50,1341,1,334.3
2512,138,1341,1,729.65
2513,26,1342,1,445.3
2514,32,1342,1,2380.17
2515,136,1343,1,3329.05
2516,65,1344,1,1626.34
2517,62,1344,1,833.1
2518,95,1344,1,1417.46
2519,70,1344,1,646.35
2520,105,1345,1,3780.34
2521,77,1346,2,1011.33
2522,70,1346,1,628.43
2523,80,1346,1,288.08
2524,80,1346,1,235.3
2525,7,1347,1,5875.15
2526,37,1348,1,472.73
2527,83,1348,1,6089.59
2528,32,1349,1,1415.4
2529,32,1350,1,9339.28
2530,2,1351,1,1213.87
2531,83,1351,1,20502.49
2532,89,1352,1,1210.03
2533,114,1352,1,23720.51
2534,52,1353,2,650.49
2535,86,1354,1,1295.82
2536,89,1354,1,1153.74
2537,83,1355,1,6870.87
2538,7,1356,1,27752.1
2539,83,1357,1,8381.41
2540,64,1358,2,421.7
2541,63,1358,1,450.86
2542,67,1358,1,885.48
2543,127,1359,1,931.25
2544,45,1359,1,493
2545,88,1360,1,2219.57
2546,120,1360,2,4640.11
2547,55,1361,1,2259.87
2548,122,1362,2,1016.98
2549,111,1362,2,195.6
2550,142,1363,1,837.41
2551,136,1364,1,2628.27
2552,32,1364,1,2879.55
2553,13,1365,1,1520.6
2554,3,1365,1,1963.19
2555,131,1365,1,487.57
2556,14,1365,1,394.6
2557,89,1366,1,1191.48
2558,32,1366,1,1303.6
2559,7,1366,1,5529.69
2560,133,1367,1,659.01
2561,12,1367,1,993.05
2562,83,1367,1,20627.14
2563,25,1368,1,274.27
2564,32,1368,1,7254.21
2565,78,1369,1,772.85
2566,65,1369,2,158.92
2567,93,1370,1,1116.6
2568,51,1370,1,1176.29
2569,126,1371,1,7326.32
2570,33,1372,1,404.05
2571,32,1372,1,2940.7
2572,105,1373,1,1328.58
2573,99,1374,1,1830.98
2574,121,1375,1,2741.88
2575,131,1376,1,486.64
2576,15,1376,1,430.77
2577,15,1376,1,435.63
2578,97,1377,1,2207
2579,85,1377,1,1003.86
2580,111,1377,1,689.09
2581,127,1378,2,674.37
2582,70,1379,1,624.43
2583,45,1379,1,397.11
2584,83,1379,1,4858.1
2585,142,1380,1,949.41
2586,29,1380,1,264.04
2587,32,1380,1,7120.16
2588,118,1381,1,1874.09
2589,131,1382,2,487.9
2590,16,1382,1,870.78
2591,136,1383,1,2691.53
2592,90,1384,1,2421.07
2593,79,1385,1,1009.63
2594,89,1385,1,1165.76
2595,21,1386,1,1111.51
2596,32,1387,1,4220.62
2597,53,1388,1,674.74
2598,99,1388,1,1652.32
2599,92,1389,1,3337.1
2600,13,1389,1,1391.79
2601,12,1390,1,982.11
2602,7,1390,1,3985.13
2603,33,1391,1,400.71
2604,1,1391,1,1737.22
2605,89,1392,1,1182.71
2606,102,1392,1,2974.72
2607,83,1393,1,13527.06
2608,96,1394,2,604.84
2609,83,1395,1,6233.98
2610,120,1396,1,6751.42
2611,81,1397,1,1476.29
2612,5,1397,1,1129.42
2613,127,1398,1,937.42
2614,126,1398,1,6623.85
2615,51,1399,1,1182.78
2616,35,1400,1,697.46
2617,136,1400,1,10182.87
2618,83,1401,1,31679.36
2619,58,1402,1,839.82
2620,32,1402,1,4149.48
2621,106,1403,1,5880.83
2622,127,1404,1,934.5
2623,126,1404,1,15940.52
2624,125,1405,2,608.02
2625,126,1405,1,6675.94
2626,136,1406,1,9394.28
2627,63,1407,1,503.59
2628,137,1408,1,239.28
2629,13,1408,1,1361.77
2630,83,1409,1,11720.22
2631,127,1410,1,953.43
2632,14,1410,1,409.16
2633,2,1411,2,1205.27
2634,18,1411,1,1597.54
2635,7,1411,1,28776.52
2636,42,1412,1,1116.39
2637,99,1412,1,1795.66
2638,128,1412,1,2650.66
2639,57,1413,1,598.84
2640,86,1413,1,1292.98
2641,55,1413,1,2819.72
2642,3,1414,1,1981.27
2643,96,1414,1,692.98
2644,14,1414,1,342.55
2645,94,1415,2,1265.87
2646,120,1416,1,1861.9
2647,55,1417,1,1962.2
2648,59,1417,1,1273.37
2649,123,1417,1,2984.26
2650,60,1418,1,1877.9
2651,64,1419,1,422.3
2652,76,1419,1,1594.67
2653,136,1419,1,11970.5
2654,49,1420,1,1311.69
2655,89,1420,1,491.38
2656,94,1421,1,1388.64
2657,136,1421,1,5205.88
2658,18,1422,1,1602.72
2659,111,1422,1,1406.53
2660,13,1422,1,491.9
2661,37,1423,1,463.13
2662,32,1423,1,6314.26
2663,27,1424,1,185.73
2664,38,1424,1,136.79
2665,87,1425,1,3167.25
2666,95,1426,1,1407.78
2667,84,1426,1,1256.22
2668,25,1427,1,277.8
2669,39,1427,1,167.1
2670,90,1427,1,2449.15
2671,67,1428,1,897.73
2672,75,1428,1,287.82
2673,78,1428,2,790.34
2674,70,1428,1,608.36
2675,12,1429,1,999.75
2676,7,1429,1,6718.64
2677,70,1430,1,607.97
2678,136,1430,1,11374.24
2679,143,1431,1,360.04
2680,96,1431,1,594.89
2681,126,1432,1,5239.56
2682,96,1433,1,427.01
2683,136,1434,1,3370.45
2684,59,1435,1,1317.62
2685,50,1436,1,139.74
2686,89,1437,1,1201.54
2687,86,1437,1,648.63
2688,92,1438,1,3748.15
2689,10,1439,1,1937.28
2690,93,1440,1,1112.76
2691,82,1440,1,867.63
2692,58,1441,1,857.24
2693,97,1441,1,2206.76
2694,126,1441,1,13312.32
2695,45,1442,1,394.25
2696,50,1442,1,251.61
2697,130,1443,1,678.55
2698,57,1443,1,595.22
2699,94,1444,1,1367.63
2700,118,1445,1,1904.92
2701,111,1445,1,633.8
2702,77,1446,1,1011.37
2703,7,1446,1,5619.81
2704,139,1447,1,1635.18
2705,82,1448,1,2253.05
2706,43,1449,1,968.74
2707,93,1449,2,1078.62
2708,87,1449,1,3220.73
2709,7,1450,1,4837.05
2710,34,1451,1,200.66
2711,126,1451,1,4966.67
2712,15,1452,1,433.07
2713,14,1452,1,278.97
2714,16,1453,2,81.79
2715,91,1454,1,1883.56
2716,85,1454,1,1014.19
2717,87,1454,1,2900.22
2718,42,1455,1,1100.02
2719,122,1455,1,989.06
2720,83,1455,1,10631.14
2721,29,1456,1,271.31
2722,127,1456,1,935.73
2723,111,1456,1,379.72
2724,99,1457,1,1786.84
2725,54,1457,1,1473.02
2726,83,1457,1,12271.29
2727,94,1458,1,1422.03
2728,59,1458,1,1328.37
2729,46,1459,1,652.68
2730,92,1459,1,3899.3
2731,5,1460,1,1082.59
2732,5,1460,1,436.78
2733,101,1461,2,1309.93
2734,136,1462,1,8110.38
2735,32,1463,1,6182.9
2736,83,1464,1,12971.37
2737,14,1465,1,388.56
2738,2,1465,1,1193.88
2739,19,1465,1,778.77
2740,145,1466,2,2127.73
2741,101,1466,1,1739.28
2742,42,1467,1,1107.58
2743,93,1467,1,1096.16
2744,92,1467,1,3616.59
2745,45,1468,1,394.43
2746,122,1468,1,986.17
2747,96,1468,1,623.26
2748,35,1469,1,694.2
2749,90,1469,1,2712.44
2750,56,1470,1,1909.76
2751,145,1470,1,2061.82
2752,57,1470,2,422.92
2753,96,1471,1,703.13
2754,55,1471,1,2768.78
2755,135,1472,1,729.45
2756,121,1472,1,2385.15
2757,70,1473,1,608.16
2758,130,1473,2,520.63
2759,122,1474,2,763.11
2760,46,1475,2,529.71
2761,106,1476,1,5210.82
2762,83,1476,1,5082.14
2763,126,1477,1,6941.88
2764,11,1478,1,991.4
2765,93,1478,1,1107.63
2766,94,1478,1,1375.87
2767,13,1479,1,1412.3
2768,137,1480,1,241.76
2769,32,1480,1,1689.57
2770,136,1481,1,7806.55
2771,100,1482,1,588.02
2772,95,1483,1,1447.86
2773,93,1484,1,1144.98
2774,32,1485,1,2732.93
2775,45,1486,1,396.82
2776,50,1486,1,279.58
2777,127,1487,1,951.61
2778,139,1487,1,1657.62
2779,51,1488,1,1208.58
2780,55,1488,1,2077.33
2781,140,1489,1,587.77
2782,14,1489,1,265.56
2783,68,1490,1,1885.03
2784,46,1491,1,638.74
2785,44,1491,1,882.76
2786,125,1492,1,595.6
2787,32,1492,1,1652.64
2788,20,1493,1,528.44
2789,7,1493,1,6663.96
2790,81,1494,1,1524.72
2791,126,1494,1,5073.84
2792,80,1495,1,285.12
2793,136,1495,1,5718.46
2794,27,1496,2,189.51
2795,96,1496,1,686.52
2796,50,1496,1,328.46
2797,50,1496,1,129.77
2798,145,1497,1,2029
2799,83,1498,1,5478.55
2800,68,1499,1,1816.5
2801,19,1500,1,735.87
2802,131,1500,1,484.03
2803,113,1501,1,4131.11
2804,104,1501,1,2251.19
2805,110,1502,1,3887.24
2806,80,1502,1,290.96
2807,7,1502,1,9521.92
2808,124,1503,1,157.98
2809,126,1503,1,3883.12
2810,32,1503,1,10274.84
2811,24,1504,1,157.98
2812,32,1504,1,17286.87
2813,25,1505,1,284.12
2814,32,1505,1,3524.27
2815,79,1506,1,377.27
2816,7,1507,1,3905.28
2817,40,1508,1,450.03
2818,32,1508,1,8260.5
2819,138,1509,1,757.19
2820,68,1509,1,1819.22
2821,78,1509,1,798.48
2822,49,1510,1,1318.24
2823,123,1510,1,3356.29
2824,7,1510,1,19212.51
2825,98,1511,1,2096.04
2826,89,1511,1,1177.42
2827,83,1511,1,5547.21
2828,96,1512,1,690.02
2829,97,1512,1,2200.82
2830,71,1513,1,1176.78
2831,63,1513,1,460.35
2832,32,1514,1,1399.28
2833,100,1515,2,306.05
2834,101,1516,2,1367.56
2835,5,1517,1,1055.81
2836,41,1518,1,347.16
2837,16,1519,1,911.25
2838,83,1519,1,5492.03
2839,71,1520,2,1213.08
2840,96,1520,1,205.39
2841,137,1521,1,234.69
2842,126,1521,1,11688.71
2843,136,1522,1,13095.4
2844,132,1523,2,845.35
2845,126,1524,1,4779.43
2846,92,1525,1,3814.77
2847,7,1526,1,9206.52
2848,32,1527,1,4066.39
2849,89,1528,1,497.09
2850,48,1529,1,2027.33
2851,83,1529,1,4590.03
2852,101,1530,1,1602.92
2853,116,1530,1,4923.68
2854,127,1531,1,947.16
2855,108,1531,1,319.2
2856,93,1532,1,1089.5
2857,83,1532,1,11684.7
2858,63,1533,1,453.83
2859,44,1533,1,871.54
2860,75,1533,1,287.29
2861,80,1533,1,301.03
2862,45,1534,1,399.52
2863,54,1534,1,238.84
2864,136,1535,1,2928.46
2865,66,1536,1,2137.6
2866,139,1537,1,1531.99
2867,62,1538,1,823.19
2868,144,1538,1,1114.11
2869,44,1539,1,191.17
2870,122,1540,1,681.05
2871,117,1541,2,2873.36
2872,129,1542,2,1117.52
2873,43,1542,1,950.82
2874,126,1542,1,7447.13
2875,26,1543,1,447.3
2876,32,1543,1,1591.46
2877,38,1544,1,140.23
2878,58,1544,1,845.82
2879,87,1544,1,3225
2880,64,1545,1,390.54
2881,110,1546,1,3950.12
2882,83,1546,1,13018.17
2883,88,1547,1,2165.93
2884,96,1547,1,701.23
2885,114,1547,1,16361.81
2886,127,1548,1,937.99
2887,83,1548,1,4219.91
2888,138,1549,1,764.15
2889,61,1549,1,694.5
2890,136,1549,1,4170.73
2891,32,1550,1,3426.97
2892,49,1551,2,1281.25
2893,51,1551,1,1229.22
2894,118,1552,1,426.84
2895,69,1553,1,1187.74
2896,89,1554,1,1199.41
2897,55,1554,1,2510.28
2898,98,1555,1,613.76
2899,92,1556,1,3449.41
2900,81,1556,1,1493.87
2901,96,1557,1,802.08
2902,124,1558,1,160.45
2903,32,1558,1,2293.54
2904,145,1559,2,2128.03
2905,145,1559,1,2026.81
2906,92,1560,1,3428.57
2907,109,1561,1,4833.78
2908,98,1562,2,2061.72
2909,90,1562,1,2526.69
2910,32,1563,1,6070.11
2911,31,1564,2,266.48
2912,32,1564,1,8204.03
2913,101,1565,1,1570.91
2914,100,1565,1,1501.21
2915,81,1565,1,1491.45
2916,83,1566,1,11683.06
2917,20,1567,1,524.77
2918,140,1567,1,632.75
2919,15,1568,1,441.37
2920,135,1568,1,736.26
2921,9,1568,1,970.5
2922,53,1569,1,669.86
2923,55,1569,1,2356.74
2924,38,1570,1,137.99
2925,78,1570,1,788.62
2926,136,1571,1,5559.51
2927,73,1572,1,925.87
2928,32,1572,1,1418.94
2929,6,1573,1,1100.34
2930,14,1573,2,323.35
2931,83,1574,1,4420.2
2932,22,1575,1,349.23
2933,39,1575,1,167.44
2934,139,1575,1,1678.29
2935,41,1576,2,1587.19
2936,53,1576,1,700.43
2937,7,1577,1,6100.91
2938,64,1578,1,420.75
2939,79,1578,1,1052.74
2940,92,1579,1,3389.14
2941,104,1579,1,2410.28
2942,89,1579,1,1203.16
2943,14,1580,1,275.29
2944,10,1581,1,1890.65
2945,111,1581,1,1024.53
2946,126,1582,1,6115.39
2947,136,1583,1,4077.38
2948,52,1584,1,797.17
2949,60,1584,1,1758.9
2950,101,1585,1,1603.74
2951,83,1585,1,6133.26
2952,30,1586,1,343.3
2953,24,1586,1,160.64
2954,20,1587,2,526.06
2955,19,1587,1,738.06
2956,7,1587,1,42480.69
2957,36,1588,1,182.1
2958,24,1588,1,159.22
2959,70,1589,2,499.62
2960,53,1590,2,484.96
2961,50,1591,1,332.09
2962,97,1591,1,145.6
2963,140,1592,1,605.4
2964,7,1592,1,6718.78
2965,120,1593,1,6653.56
2966,136,1593,1,2797.29
2967,75,1594,2,287.86
2968,136,1594,1,2914.46
2969,3,1595,1,2084.46
2970,43,1596,1,974.95
2971,53,1596,2,674.75
2972,83,1596,1,12903
2973,32,1597,1,5317.44
2974,137,1598,1,243.35
2975,83,1598,1,4726.27
2976,141,1599,1,464.71
2977,32,1599,1,6407.8
2978,69,1600,1,1259
2979,20,1601,2,536.49
2980,16,1601,1,925.25
2981,7,1601,1,5039.23
2982,143,1602,1,360.12
2983,49,1602,1,1279.27
2984,94,1602,1,1388.05
2985,128,1603,2,2430.34
2986,60,1604,1,1889.89
2987,96,1604,1,655.75
2988,92,1605,1,3446.29
2989,92,1605,1,3685.25
2990,99,1606,1,1832.41
2991,83,1606,1,5617.82
2992,123,1607,1,2769.02
2993,142,1608,1,942.17
2994,32,1608,1,5905.06
2995,74,1609,1,2644.36
2996,117,1609,1,3950.27
2997,121,1610,1,2432.97
2998,32,1611,1,3119.65
2999,50,1612,1,332.73
3000,92,1612,1,3383.6
3001,5,1613,1,1093.59
3002,5,1613,1,1077.68
3003,123,1613,1,3336.98
3004,65,1614,1,1593.57
3005,75,1614,1,290.19
3006,76,1614,1,307.37
3007,126,1615,1,6184.65
3008,95,1616,1,1418.7
3009,126,1616,1,4050.71
3010,32,1617,1,2057.06
3011,99,1618,1,1669.28
3012,100,1619,1,1512.79
3013,49,1619,1,1300.03
3014,55,1619,1,2406.43
3015,27,1620,1,192.29
3016,32,1620,1,1779.17
3017,114,1621,1,23926
3018,121,1622,1,2720.38
3019,31,1623,1,267.32
3020,38,1623,1,120.33
3021,62,1624,1,826.17
3022,75,1624,1,293.54
3023,76,1624,1,1596.21
3024,136,1624,1,4285.8
3025,99,1625,1,1829.5
3026,111,1626,1,175.72
3027,13,1627,1,1486.75
3028,90,1627,1,2504.33
3029,45,1627,1,404.11
3030,57,1627,1,526.48
3031,32,1628,1,3667.02
3032,23,1629,1,429.52
3033,142,1629,1,966.43
3034,32,1629,1,2773.77
3035,83,1630,1,8218.79
3036,126,1631,1,4520.29
3037,80,1632,1,293.64
3038,67,1632,1,885.91
3039,5,1632,1,1076.3
3040,10,1633,1,1931.21
3041,35,1634,1,696.49
3042,137,1634,1,241.93
3043,137,1634,1,235.74
3044,38,1634,1,143.66
3045,141,1635,1,467.15
3046,36,1635,1,176.44
3047,32,1635,1,1502.41
3048,123,1636,1,3311.99
3049,7,1636,1,4453.57
3050,144,1637,1,1115.71
3051,57,1637,2,474.97
3052,12,1638,1,986.07
3053,133,1638,1,678
3054,45,1639,1,414.78
3055,26,1640,1,441.42
3056,97,1640,2,2219.45
3057,111,1640,1,138.96
3058,83,1641,2,89.06
3059,135,1642,1,737.04
3060,18,1642,1,1620.58
3061,3,1642,1,2049.45
3062,14,1643,1,383.05
3063,13,1643,1,1543.06
3064,130,1644,1,684.93
3065,83,1644,1,5954.16
3066,69,1645,1,1205.14
3067,136,1645,1,4525.53
3068,142,1646,1,975.14
3069,32,1646,1,2192.16
3070,56,1647,2,1879.91
3071,83,1647,1,5122.26
3072,81,1648,1,1478.65
3073,132,1648,1,1041.45
3074,101,1649,2,890.75
3075,85,1650,1,991.24
3076,123,1650,1,3373.44
3077,108,1651,1,4544.21
3078,136,1651,1,5427.57
3079,48,1652,1,2035.73
3080,92,1652,1,3740.88
3081,118,1653,1,1883.52
3082,32,1653,1,3158.26
3083,74,1654,1,2609.18
3084,136,1654,1,14186.13
3085,47,1655,1,771.8
3086,61,1656,1,689.24
3087,49,1657,1,1275.14
3088,83,1657,1,4273.04
3089,27,1658,1,186.93
3090,7,1658,1,20448.7
3091,32,1659,1,5496.87
3092,143,1660,1,364
3093,96,1660,1,382.87
3094,122,1661,1,1005.02
3095,96,1662,1,695
3096,38,1662,1,51.15
3097,25,1663,1,279.88
3098,132,1663,1,983.21
3099,33,1663,1,392.74
3100,117,1664,1,4010.88
3101,145,1664,1,2018.58
3102,80,1665,1,288.4
3103,70,1665,1,584.78
3104,138,1666,1,775.73
3105,63,1666,1,458.83
3106,70,1666,1,551.16
3107,66,1667,1,2161.13
3108,126,1668,1,11087.99
3109,43,1669,1,949.88
3110,125,1669,1,605.58
3111,35,1669,1,691.02
3112,47,1670,1,772.12
3113,52,1670,1,816.16
3114,106,1671,1,5561.77
3115,131,1672,1,497.78
3116,3,1672,1,1970.3
3117,75,1673,1,286.82
3118,66,1673,1,2005.48
3119,50,1674,1,327.04
3120,96,1674,1,196.17
3121,58,1675,1,852.61
3122,18,1675,1,1592.25
3123,101,1676,1,1591.63
3124,83,1676,1,8704.76
3125,11,1677,1,977.86
3126,14,1677,1,390.15
3127,103,1677,2,69.24
3128,50,1678,1,155.75
3129,126,1679,1,5403.5
3130,98,1680,1,2071.07
3131,93,1680,1,1120.86
3132,78,1680,2,780.5
3133,60,1680,1,1832.41
3134,14,1681,1,384.95
3135,14,1681,1,148.59
3136,139,1682,1,1443.07
3137,5,1683,2,1081.02
3138,96,1683,1,703
3139,111,1683,1,259.28
3140,64,1684,1,426.89
3141,139,1684,1,220.12
3142,87,1685,1,392.66
3143,143,1686,1,360.26
3144,59,1686,1,1289.32
3145,55,1686,1,2027.36
3146,15,1687,2,431.14
3147,130,1687,1,98.26
3148,33,1688,2,392.59
3149,32,1688,1,9677.25
3150,127,1689,1,954.33
3151,84,1689,1,1301.68
3152,33,1690,1,394.86
3153,34,1690,2,202.88
3154,83,1690,1,10754.29
3155,136,1691,1,2794.64
3156,139,1692,1,1612.44
3157,92,1692,1,4000.7
3158,37,1693,1,459.81
3159,136,1693,1,2640.7
3160,32,1693,1,1273.56
3161,32,1693,1,4085.97
3162,117,1694,1,3937.32
3163,87,1694,1,3303.87
3164,83,1694,1,6077.64
3165,87,1695,1,3270.59
3166,109,1695,1,4778.83
3167,32,1695,1,1620.78
3168,20,1696,1,519.18
3169,10,1696,1,1930.44
3170,32,1697,1,1718.96
3171,91,1698,1,755.9
3172,43,1699,1,977.72
3173,58,1699,2,801.86
3174,87,1700,2,3240.47
3175,144,1700,1,1086.92
3176,56,1700,1,1894.36
3177,7,1700,1,6099.69
3178,21,1701,1,1017.55
3179,32,1701,1,34287.22
3180,77,1702,1,991.87
3181,138,1702,1,740.76
3182,111,1703,1,1065.02
3183,70,1704,1,607.49
3184,77,1704,1,1015.42
3185,101,1704,1,1644.03
3186,63,1705,2,381.79
3187,67,1706,1,913.33
3188,136,1706,1,5261.3
3189,35,1707,1,785.43
3190,86,1708,1,1295.45
3191,79,1708,1,1007.42
3192,67,1708,2,885.52
3193,136,1708,1,13700.93
3194,69,1709,1,1193.65
3195,70,1709,1,635.45
3196,118,1710,1,1915.15
3197,93,1710,1,1095.61
3198,80,1711,1,286.77
3199,80,1711,1,254.53
3200,140,1712,1,592.22
3201,121,1712,1,2424.91
3202,112,1713,2,3922.83
3203,102,1713,1,3031.25
3204,89,1714,1,1202.6
3205,91,1714,1,1896.61
3206,39,1714,1,168.91
3207,83,1714,1,4449.55
3208,120,1715,1,6461.72
3209,127,1716,2,666.35
3210,83,1717,1,8543.36
3211,53,1718,1,677.78
3212,122,1718,1,983.08
3213,96,1718,1,698.44
3214,38,1719,1,139.29
3215,32,1719,1,1162.44
3216,118,1720,1,1872.16
3217,105,1720,1,3681.39
3218,111,1720,1,1371.48
3219,145,1721,2,2106.13
3220,13,1721,1,1433.1
3221,130,1722,2,689.5
3222,77,1722,1,1006.09
3223,13,1722,2,1516.45
3224,130,1722,1,659.75
3225,18,1723,1,1629.93
3226,58,1723,2,844.42
3227,55,1723,1,2515.69
3228,85,1724,2,768.29
3229,38,1725,1,137.74
3230,109,1725,1,4718.42
3231,32,1725,1,4891.92
